Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-01-04,2.34726,2.35353,2.34387,2.34841
2018-01-05,2.34778,2.35067,2.32862,2.33125
2018-01-08,2.3329,2.33371,2.31457,2.3173
2018-01-09,2.31775,2.31827,2.30745,2.309
2018-01-10,2.30951,2.3155,2.28951,2.31036
2018-01-11,2.31022,2.31784,2.30498,2.31393
2018-01-12,2.31384,2.32405,2.31278,2.31564
2018-01-15,2.31696,2.32337,2.31274,2.31721
2018-01-16,2.3173,2.31808,2.30236,2.31533
2018-01-17,2.31485,2.31612,2.29719,2.30534
2018-01-18,2.30504,2.3089,2.29881,2.30748
2018-01-19,2.3074,2.31252,2.30001,2.30415
2018-01-22,2.30667,2.31397,2.29869,2.31132
2018-01-23,2.31121,2.31409,2.30689,2.30933
2018-01-24,2.30936,2.3233,2.30501,2.31509
2018-01-25,2.3151,2.32057,2.30723,2.31671
2018-01-26,2.31657,2.31785,2.30636,2.31027
2018-01-29,2.31001,2.31369,2.29637,2.30297
2018-01-30,2.30305,2.31325,2.29945,2.3027
2018-01-31,2.30248,2.31083,2.29959,2.30613
2018-02-01,2.3066,2.30855,2.29933,2.30156
2018-02-02,2.30131,2.31674,2.29812,2.31158
2018-02-05,2.31058,2.33545,2.30894,2.33157
2018-02-06,2.33161,2.34099,2.31868,2.32724
2018-02-07,2.32746,2.33237,2.31757,2.32543
2018-02-08,2.32559,2.33147,2.31463,2.31676
2018-02-09,2.31703,2.35384,2.31403,2.33797
2018-02-12,2.33198,2.34,2.32921,2.33427
2018-02-13,2.3344,2.34076,2.32636,2.33425
2018-02-14,2.33463,2.33914,2.32652,2.33686
2018-02-15,2.33675,2.3497,2.3301,2.337
2018-02-16,2.33678,2.33865,2.31802,2.32127
2018-02-19,2.3204,2.33676,2.31859,2.33477
2018-02-20,2.33476,2.3379,2.32868,2.33179
2018-02-21,2.33187,2.33528,2.31269,2.31694
2018-02-22,2.31718,2.32714,2.31298,2.31565
2018-02-23,2.31553,2.32777,2.31037,2.31329
2018-02-26,2.31373,2.31494,2.30433,2.31137
2018-02-27,2.31121,2.31765,2.30266,2.30645
2018-02-28,2.30647,2.3121,2.29718,2.30723
2018-03-01,2.30738,2.3106,2.2927,2.29711
2018-03-02,2.29701,2.30751,2.27322,2.29085
2018-03-05,2.28835,2.30659,2.28514,2.3023
2018-03-06,2.3023,2.308,2.2954,2.3048
2018-03-07,2.30439,2.31551,2.29923,2.30459
2018-03-08,2.30408,2.31421,2.2932,2.29579
2018-03-09,2.29505,2.299,2.2797,2.28268
2018-03-12,2.28389,2.29017,2.27058,2.27232
2018-03-13,2.27246,2.27836,2.26828,2.27672
2018-03-14,2.27676,2.28149,2.26643,2.27622
2018-03-15,2.27618,2.27777,2.24885,2.25369
2018-03-16,2.25367,2.25606,2.24673,2.24914
2018-03-19,2.24988,2.26295,2.24697,2.25553
2018-03-20,2.25546,2.25665,2.23972,2.24232
2018-03-21,2.24218,2.25012,2.23995,2.24496
2018-03-22,2.24495,2.26293,2.24323,2.25911
2018-03-23,2.25898,2.27193,2.25686,2.26652
2018-03-26,2.26627,2.26963,2.25481,2.2635
2018-03-27,2.26342,2.27425,2.26156,2.2722
2018-03-28,2.27205,2.30751,2.27152,2.30137
2018-03-29,2.30109,2.3057,2.28956,2.29129
2018-03-30,2.29121,2.29949,2.28899,2.2943
2018-04-02,2.29528,2.3073,2.29198,2.30532
2018-04-03,2.30533,2.31015,2.28092,2.29408
2018-04-04,2.29398,2.29658,2.28587,2.28691
2018-04-05,2.28704,2.28763,2.27307,2.28545
2018-04-06,2.28535,2.29489,2.27986,2.28946
2018-04-09,2.28944,2.29253,2.28288,2.28848
2018-04-10,2.28873,2.3083,2.28179,2.30056
2018-04-11,2.30044,2.30277,2.29098,2.29456
2018-04-12,2.29411,2.30303,2.28978,2.29263
2018-04-13,2.29227,2.30557,2.28766,2.29971
2018-04-16,2.2991,2.32045,2.29866,2.31553
2018-04-17,2.31546,2.32132,2.30455,2.30659
2018-04-18,2.30655,2.30916,2.30276,2.30674
2018-04-19,2.30668,2.31232,2.2961,2.30936
2018-04-20,2.30921,2.31189,2.30131,2.30299
2018-04-23,2.30528,2.30549,2.28922,2.29174
2018-04-24,2.29195,2.29976,2.28845,2.29822
2018-04-25,2.2982,2.30085,2.29081,2.29348
2018-04-26,2.2934,2.29855,2.28264,2.28815
2018-04-27,2.28819,2.29636,2.28237,2.29345
2018-04-30,2.29423,2.29697,2.28294,2.28477
2018-05-01,2.2843,2.28664,2.25794,2.26891
2018-05-02,2.26878,2.28094,2.26467,2.27276
2018-05-03,2.27276,2.27919,2.25774,2.25922
2018-05-04,2.26009,2.27396,2.2541,2.26841
2018-05-07,2.27024,2.27228,2.25181,2.25758
2018-05-08,2.25783,2.26097,2.24659,2.25492
2018-05-09,2.25512,2.25748,2.24058,2.24559
2018-05-10,2.24561,2.25775,2.2419,2.24367
2018-05-11,2.24325,2.24397,2.23456,2.24038
2018-05-14,2.23975,2.24846,2.23524,2.24394
2018-05-15,2.24379,2.24488,2.228,2.238
2018-05-16,2.23805,2.24097,2.22755,2.23357
2018-05-17,2.23377,2.23442,2.22455,2.22978
2018-05-18,2.22981,2.23827,2.21911,2.21998
2018-05-21,2.22126,2.2229,2.20719,2.21274
2018-05-22,2.21274,2.22494,2.20827,2.21627
2018-05-23,2.21649,2.21868,2.1954,2.20015
2018-05-24,2.20005,2.21038,2.19612,2.20313
2018-05-25,2.20268,2.21021,2.19364,2.20585
2018-05-28,2.21067,2.2206,2.20681,2.21607
2018-05-29,2.21638,2.22847,2.20171,2.20794
2018-05-30,2.20717,2.21928,2.2023,2.21711
2018-05-31,2.21686,2.22154,2.20653,2.21535
2018-06-01,2.21604,2.22004,2.20485,2.21855
2018-06-04,2.21816,2.22492,2.21343,2.22289
2018-06-05,2.22287,2.22498,2.21321,2.22104
2018-06-06,2.22119,2.23439,2.2187,2.22997
2018-06-07,2.22999,2.23406,2.21966,2.22447
2018-06-08,2.22395,2.2264,2.21131,2.21756
2018-06-11,2.21803,2.22975,2.21644,2.2211
2018-06-12,2.22122,2.22329,2.20636,2.2101
2018-06-13,2.20991,2.2117,2.20067,2.2093
2018-06-14,2.20918,2.21621,2.19435,2.19552
2018-06-15,2.19594,2.21028,2.19152,2.20474
2018-06-18,2.20922,2.211,2.19374,2.19449
2018-06-19,2.19443,2.20798,2.19362,2.20027
2018-06-20,2.19997,2.20242,2.18745,2.19356
2018-06-21,2.19378,2.19489,2.17042,2.17906
2018-06-22,2.1791,2.18962,2.17595,2.18179
2018-06-25,2.18255,2.19,2.18092,2.18315
2018-06-26,2.18334,2.18824,2.17953,2.18339
2018-06-27,2.18345,2.19302,2.17106,2.17533
2018-06-28,2.17544,2.17764,2.16701,2.17085
2018-06-29,2.17044,2.17905,2.16992,2.17428
2018-07-02,2.17874,2.18358,2.15516,2.16255
2018-07-03,2.16244,2.16343,2.14985,2.15941
2018-07-04,2.15907,2.16131,2.14992,2.15905
2018-07-05,2.15893,2.16949,2.15656,2.1664
2018-07-06,2.16647,2.1697,2.15936,2.16736
2018-07-09,2.16494,2.1872,2.16408,2.18495
2018-07-10,2.18528,2.18756,2.17128,2.18149
2018-07-11,2.18162,2.18995,2.17464,2.17973
2018-07-12,2.18007,2.19522,2.17891,2.19116
2018-07-13,2.19097,2.20106,2.18597,2.1997
2018-07-16,2.19611,2.20692,2.19595,2.20534
2018-07-17,2.20513,2.21303,2.1995,2.21231
2018-07-18,2.21244,2.21404,2.20102,2.2071
2018-07-19,2.20782,2.21817,2.20519,2.20945
2018-07-20,2.20948,2.22676,2.2036,2.21974
2018-07-23,2.21572,2.22061,2.20486,2.21532
2018-07-24,2.21513,2.22515,2.21046,2.22268
2018-07-25,2.22275,2.22584,2.21422,2.21802
2018-07-26,2.21769,2.22984,2.21724,2.22353
2018-07-27,2.22351,2.23248,2.21915,2.2288
2018-07-30,2.23006,2.23353,2.22357,2.22931
2018-07-31,2.22974,2.23458,2.22518,2.23002
2018-08-01,2.23011,2.24013,2.22723,2.23688
2018-08-02,2.23676,2.23899,2.22758,2.23399
2018-08-03,2.23393,2.24517,2.23097,2.24092
2018-08-06,2.24369,2.24586,2.22765,2.23881
2018-08-07,2.23883,2.24223,2.23067,2.23465
2018-08-08,2.23459,2.24233,2.23114,2.23737
2018-08-09,2.23732,2.2433,2.23062,2.24158
2018-08-10,2.24159,2.24422,2.21692,2.22246
2018-08-13,2.2185,2.22637,2.20873,2.21904
2018-08-14,2.21907,2.22362,2.21266,2.21724
2018-08-15,2.21739,2.22295,2.20271,2.22048
2018-08-16,2.2204,2.24326,2.21846,2.24043
2018-08-17,2.24041,2.25308,2.23585,2.25035
2018-08-20,2.24605,2.25218,2.24075,2.25019
2018-08-21,2.25065,2.27261,2.2465,2.26755
2018-08-22,2.2674,2.26826,2.25869,2.26588
2018-08-23,2.26622,2.26703,2.25025,2.25619
2018-08-24,2.25625,2.26799,2.25511,2.26563
2018-08-27,2.2643,2.27869,2.26385,2.27607
2018-08-28,2.27599,2.28965,2.2722,2.28546
2018-08-29,2.28497,2.28862,2.27232,2.27444
2018-08-30,2.27448,2.27848,2.25697,2.2648
2018-08-31,2.26478,2.27389,2.25844,2.2622
2018-09-03,2.26236,2.26602,2.25642,2.26138
2018-09-04,2.26195,2.26246,2.25191,2.25599
2018-09-05,2.25589,2.26357,2.24754,2.25791
2018-09-06,2.25693,2.26831,2.25371,2.26316
2018-09-07,2.26319,2.27876,2.25836,2.26214
2018-09-10,2.26435,2.26508,2.24561,2.25559
2018-09-11,2.25556,2.2594,2.24017,2.24346
2018-09-12,2.2434,2.24405,2.22353,2.22945
2018-09-13,2.22916,2.23335,2.21757,2.23068
2018-09-14,2.23086,2.24019,2.22692,2.22948
2018-09-17,2.23112,2.2313,2.21947,2.2207
2018-09-18,2.22061,2.22394,2.21603,2.21904
2018-09-19,2.21897,2.22564,2.21643,2.22058
2018-09-20,2.22064,2.24132,2.21315,2.23776
2018-09-21,2.23779,2.23794,2.22185,2.22441
2018-09-24,2.22218,2.23307,2.21927,2.22636
2018-09-25,2.22644,2.23406,2.22142,2.22967
2018-09-26,2.22991,2.23246,2.22318,2.22783
2018-09-27,2.22787,2.22982,2.21658,2.22297
2018-09-28,2.22294,2.22583,2.20578,2.2076
2018-10-01,2.21015,2.21334,2.20169,2.20265
2018-10-02,2.20265,2.20416,2.1956,2.19697
2018-10-03,2.19702,2.2062,2.19353,2.19862
2018-10-04,2.19872,2.20534,2.19352,2.20267
2018-10-05,2.20274,2.21531,2.20206,2.20993
2018-10-08,2.21011,2.21238,2.20081,2.204
2018-10-09,2.20405,2.21077,2.19471,2.20853
2018-10-10,2.2079,2.20959,2.18859,2.19417
2018-10-11,2.1936,2.21466,2.19321,2.20786
2018-10-12,2.20885,2.21141,2.19513,2.19774
2018-10-15,2.19959,2.20718,2.19606,2.20009
2018-10-16,2.19978,2.20269,2.19382,2.20006
2018-10-17,2.20012,2.20595,2.19324,2.20172
2018-10-18,2.20185,2.20545,2.1972,2.20295
2018-10-19,2.20266,2.20491,2.19367,2.20201
2018-10-22,2.20175,2.21083,2.20065,2.20505
2018-10-23,2.205,2.22,2.20284,2.21464
2018-10-24,2.21447,2.2159,2.20003,2.20561
2018-10-25,2.20567,2.20888,2.19641,2.20151
2018-10-26,2.20137,2.21026,2.20131,2.20791
2018-10-29,2.21011,2.2118,2.20094,2.20547
2018-10-30,2.20535,2.20717,2.1976,2.20314
2018-10-31,2.20311,2.20887,2.19278,2.1973
2018-11-01,2.19722,2.20543,2.19556,2.20393
2018-11-02,2.20392,2.21299,2.19821,2.21245
2018-11-05,2.21193,2.2167,2.20752,2.21519
2018-11-06,2.21474,2.22244,2.21133,2.2199
2018-11-07,2.21998,2.22771,2.21664,2.22446
2018-11-08,2.22415,2.22942,2.21262,2.22463
2018-11-09,2.22436,2.23543,2.22291,2.22799
2018-11-12,2.22854,2.22856,2.21556,2.22035
2018-11-13,2.22017,2.23737,2.21884,2.23512
2018-11-14,2.2348,2.24582,2.23169,2.24064
2018-11-15,2.24055,2.24486,2.23373,2.24008
2018-11-16,2.24006,2.24444,2.22528,2.23457
2018-11-19,2.23135,2.24344,2.228,2.24204
2018-11-20,2.24201,2.26657,2.23876,2.26473
2018-11-21,2.26474,2.2677,2.2558,2.25676
2018-11-22,2.25664,2.2684,2.25544,2.26613
2018-11-23,2.26593,2.27381,2.26245,2.26901
2018-11-26,2.26933,2.27084,2.24628,2.26426
2018-11-27,2.26429,2.27094,2.25984,2.26197
2018-11-28,2.26203,2.27197,2.25748,2.26962
2018-11-29,2.26952,2.27441,2.26278,2.26806
2018-11-30,2.26806,2.27309,2.26577,2.26702
2018-12-03,2.26373,2.26919,2.25599,2.26434
2018-12-04,2.26436,2.26464,2.24992,2.25413
2018-12-05,2.25419,2.25952,2.24691,2.25261
2018-12-06,2.25243,2.2712,2.25132,2.26304
2018-12-07,2.26307,2.26611,2.25141,2.25486
2018-12-10,2.25758,2.26689,2.25088,2.26466
2018-12-11,2.26462,2.2661,2.25314,2.25788
2018-12-12,2.25776,2.27449,2.25647,2.27185
2018-12-13,2.2719,2.27229,2.2606,2.2633
2018-12-14,2.26282,2.27268,2.25983,2.27149
2018-12-17,2.27046,2.29144,2.269,2.29038
2018-12-18,2.29041,2.32053,2.28834,2.31658
2018-12-19,2.31659,2.32113,2.30805,2.3144
2018-12-20,2.31439,2.32273,2.3042,2.31887
2018-12-21,2.31888,2.33341,2.31242,2.32607
2018-12-24,2.3224,2.33693,2.31532,2.33466
2018-12-26,2.32616,2.34404,2.31704,2.32388
2018-12-27,2.32391,2.34007,2.32051,2.33362
2018-12-28,2.33363,2.3391,2.31162,2.31823
2018-12-31,2.31891,2.32152,2.30191,2.30983
2019-01-02,2.3114,2.31792,2.29599,2.30283
2019-01-03,2.30393,2.31796,2.30173,2.30694
2019-01-04,2.30717,2.31019,2.28674,2.29164
2019-01-07,2.28913,2.28965,2.27551,2.27928
2019-01-08,2.27916,2.27959,2.26844,2.27624
2019-01-09,2.27627,2.2783,2.26986,2.27322
2019-01-10,2.27307,2.27794,2.26687,2.26897
2019-01-11,2.26889,2.28089,2.26551,2.27984
2019-01-14,2.27957,2.2872,2.27794,2.28456
2019-01-15,2.28482,2.28548,2.26798,2.27031
2019-01-16,2.27028,2.27581,2.26692,2.27239
2019-01-17,2.27243,2.2795,2.2679,2.27201
2019-01-18,2.27196,2.27272,2.26225,2.2702
2019-01-21,2.26696,2.27452,2.26676,2.2703
2019-01-22,2.27046,2.28233,2.27009,2.28022
2019-01-23,2.28017,2.28168,2.27113,2.27449
2019-01-24,2.27462,2.27462,2.26102,2.26362
2019-01-25,2.2639,2.26743,2.2584,2.26524
2019-01-28,2.26567,2.27124,2.26209,2.26674
2019-01-29,2.2663,2.2679,2.25684,2.2621
2019-01-30,2.26209,2.26515,2.25509,2.25709
2019-01-31,2.25732,2.272,2.25457,2.26486
2019-02-01,2.26489,2.26758,2.25171,2.2534
2019-02-04,2.25618,2.26843,2.25163,2.25823
2019-02-05,2.25819,2.25994,2.25303,2.25766
2019-02-06,2.25759,2.26228,2.25451,2.25994
2019-02-07,2.25984,2.2646,2.25786,2.26253
2019-02-08,2.26261,2.26995,2.25952,2.26688
2019-02-11,2.26871,2.2827,2.26822,2.27164
2019-02-12,2.27234,2.27471,2.25984,2.26342
2019-02-13,2.26334,2.26382,2.24701,2.24833
2019-02-14,2.24816,2.25681,2.24378,2.25665
2019-02-15,2.25683,2.26273,2.2498,2.24989
2019-02-18,2.2524,2.25513,2.24631,2.24842
2019-02-19,2.24842,2.25532,2.24223,2.24424
2019-02-20,2.2444,2.25071,2.24038,2.24966
2019-02-21,2.24982,2.2603,2.24818,2.25652
2019-02-22,2.25658,2.25778,2.24826,2.24992
2019-02-25,2.24962,2.25359,2.24292,2.25138
2019-02-26,2.25141,2.25963,2.2501,2.25494
2019-02-27,2.2549,2.25648,2.24833,2.25469
2019-02-28,2.25459,2.26366,2.25105,2.26193
2019-03-01,2.26182,2.26811,2.25622,2.26722
2019-03-04,2.26362,2.28221,2.26306,2.2816
2019-03-05,2.28214,2.28354,2.27662,2.27786
2019-03-06,2.27792,2.28617,2.27702,2.27923
2019-03-07,2.27923,2.28147,2.27319,2.2784
2019-03-08,2.27854,2.29876,2.27831,2.28448
2019-03-11,2.28436,2.28583,2.26409,2.26625
2019-03-12,2.26613,2.26893,2.26174,2.26758
2019-03-13,2.26726,2.2689,2.25383,2.25615
2019-03-14,2.25612,2.26436,2.25128,2.25184
2019-03-15,2.25172,2.25334,2.24638,2.24722
2019-03-18,2.24711,2.26254,2.24399,2.25825
2019-03-19,2.25802,2.2631,2.25402,2.25812
2019-03-20,2.25807,2.26887,2.25741,2.2676
2019-03-21,2.26755,2.26819,2.23782,2.24336
2019-03-22,2.24335,2.25803,2.24123,2.24942
2019-03-25,2.25037,2.25359,2.24256,2.24987
2019-03-26,2.24991,2.25054,2.24196,2.24414
2019-03-27,2.24421,2.26528,2.24401,2.26269
2019-03-28,2.26255,2.26894,2.25621,2.25733
2019-03-29,2.25732,2.25978,2.24405,2.24793
2019-04-01,2.24827,2.24894,2.23906,2.24109
2019-04-02,2.24115,2.24932,2.23918,2.24295
2019-04-03,2.24285,2.24637,2.23669,2.24521
2019-04-04,2.24513,2.25109,2.24254,2.24985
2019-04-05,2.24986,2.2543,2.24815,2.25117
2019-04-08,2.25015,2.25168,2.24249,2.24643
2019-04-09,2.24635,2.25039,2.24197,2.25011
2019-04-10,2.25012,2.25166,2.2358,2.2376
2019-04-11,2.23821,2.24602,2.23584,2.24254
2019-04-12,2.24293,2.24853,2.24153,2.24352
2019-04-15,2.24139,2.25057,2.24106,2.24639
2019-04-16,2.24642,2.24767,2.2398,2.24166
2019-04-17,2.24161,2.24991,2.24009,2.24806
2019-04-18,2.24821,2.25313,2.23573,2.23722
2019-04-22,2.23918,2.23997,2.23007,2.23483
2019-04-23,2.2344,2.24571,2.23273,2.23915
2019-04-24,2.23928,2.24724,2.23859,2.24499
2019-04-25,2.24497,2.25871,2.24343,2.25116
2019-04-26,2.25122,2.25694,2.24919,2.25461
2019-04-29,2.25497,2.26041,2.25387,2.25566
2019-04-30,2.25616,2.26418,2.25464,2.2607
2019-05-01,2.26063,2.27361,2.25771,2.26729
2019-05-02,2.26798,2.29225,2.26713,2.28399
2019-05-03,2.28397,2.29236,2.27659,2.28078
2019-05-06,2.28322,2.28991,2.27839,2.28452
2019-05-07,2.28456,2.28998,2.27447,2.28225
2019-05-08,2.28233,2.29321,2.28058,2.28723
2019-05-09,2.28742,2.29564,2.27555,2.2937
2019-05-10,2.29374,2.29815,2.27745,2.27968
2019-05-13,2.2827,2.28856,2.27863,2.28803
2019-05-14,2.28823,2.28849,2.27286,2.27514
2019-05-15,2.27513,2.27963,2.26881,2.27226
2019-05-16,2.27228,2.27595,2.26853,2.27455
2019-05-17,2.27462,2.28123,2.27277,2.28016
2019-05-20,2.27965,2.28602,2.27552,2.28492
2019-05-21,2.28495,2.28678,2.27177,2.27246
2019-05-22,2.27254,2.27418,2.26552,2.27033
2019-05-23,2.27054,2.27798,2.26304,2.27509
2019-05-24,2.27508,2.27807,2.26777,2.2695
2019-05-27,2.27056,2.27544,2.26817,2.27272
2019-05-28,2.27276,2.27405,2.26262,2.26732
2019-05-29,2.2673,2.27544,2.26517,2.27052
2019-05-30,2.27057,2.28012,2.26792,2.27574
2019-05-31,2.27508,2.2899,2.27395,2.2848
2019-06-03,2.28499,2.29185,2.27866,2.28719
2019-06-04,2.28732,2.29142,2.28289,2.28805
2019-06-05,2.28841,2.29846,2.2848,2.29606
2019-06-06,2.29544,2.3004,2.2888,2.29653
2019-06-07,2.29593,2.29826,2.28941,2.29565
2019-06-10,2.29343,2.30007,2.29037,2.29803
2019-06-11,2.29796,2.30766,2.28857,2.2943
2019-06-12,2.29424,2.29937,2.2938,2.29818
2019-06-13,2.2981,2.3022,2.29346,2.3008
2019-06-14,2.30106,2.30397,2.29544,2.29684
2019-06-17,2.29629,2.30365,2.29492,2.3011
2019-06-18,2.30104,2.3068,2.29488,2.30008
2019-06-19,2.30025,2.30142,2.29262,2.29474
2019-06-20,2.29477,2.29486,2.26938,2.27047
2019-06-21,2.2707,2.27883,2.26966,2.27238
2019-06-24,2.27403,2.27742,2.26898,2.27352
2019-06-25,2.27306,2.28384,2.27282,2.28247
2019-06-26,2.28268,2.28363,2.26634,2.26841
2019-06-27,2.26826,2.28051,2.26762,2.27906
2019-06-28,2.27909,2.29022,2.2772,2.28654
2019-07-01,2.28195,2.28907,2.27712,2.28472
2019-07-02,2.28496,2.28738,2.27876,2.28063
2019-07-03,2.28053,2.28523,2.27024,2.2715
2019-07-04,2.27138,2.27496,2.26896,2.27042
2019-07-05,2.26937,2.279,2.26778,2.27794
2019-07-08,2.27609,2.27977,2.27459,2.2783
2019-07-09,2.27912,2.28101,2.26997,2.27235
2019-07-10,2.2722,2.27694,2.2605,2.26413
2019-07-11,2.26402,2.26627,2.25329,2.25357
2019-07-12,2.25361,2.25637,2.25225,2.25482
2019-07-15,2.25474,2.26079,2.25381,2.25885
2019-07-16,2.25887,2.26042,2.25013,2.25878
2019-07-17,2.2589,2.26437,2.25762,2.26282
2019-07-18,2.26306,2.26845,2.26171,2.26419
2019-07-19,2.26419,2.2664,2.25865,2.26458
2019-07-22,2.26655,2.2751,2.26244,2.27401
2019-07-23,2.27404,2.28434,2.27357,2.2761
2019-07-24,2.27605,2.27717,2.26143,2.26601
2019-07-25,2.26613,2.27484,2.25881,2.27328
2019-07-26,2.27332,2.27847,2.26894,2.27117
2019-07-29,2.27037,2.27344,2.25989,2.26201
2019-07-30,2.26142,2.27709,2.26,2.27241
2019-07-31,2.27222,2.29321,2.27189,2.2889
2019-08-01,2.2887,2.2921,2.27886,2.28864
2019-08-02,2.28874,2.30946,2.28583,2.30193
2019-08-05,2.30136,2.31811,2.29674,2.31484
2019-08-06,2.31482,2.31928,2.30632,2.3125
2019-08-07,2.31261,2.33664,2.30885,2.32352
2019-08-08,2.32356,2.32484,2.30769,2.31207
2019-08-09,2.31203,2.31386,2.2955,2.30117
2019-08-12,2.29941,2.31649,2.29845,2.31023
2019-08-13,2.31011,2.31242,2.28613,2.28906
2019-08-14,2.28905,2.2983,2.28255,2.29023
2019-08-15,2.29058,2.29657,2.27125,2.29254
2019-08-16,2.29249,2.30893,2.28946,2.30357
2019-08-19,2.30322,2.30532,2.27611,2.28093
2019-08-20,2.28101,2.29495,2.27854,2.29147
2019-08-21,2.29143,2.29442,2.28105,2.2821
2019-08-22,2.28229,2.28574,2.27259,2.28284
2019-08-23,2.28282,2.29066,2.2778,2.28134
2019-08-26,2.2899,2.29681,2.28072,2.29328
2019-08-27,2.29337,2.30011,2.28428,2.28592
2019-08-28,2.28578,2.2875,2.28055,2.28345
2019-08-29,2.28352,2.29672,2.28224,2.2943
2019-08-30,2.29403,2.29731,2.28504,2.29094
2019-09-02,2.28987,2.29751,2.28539,2.2919
2019-09-03,2.29153,2.30103,2.28861,2.30036
2019-09-04,2.30038,2.3057,2.29452,2.29583
2019-09-05,2.29585,2.29649,2.28432,2.29184
2019-09-06,2.29064,2.29413,2.28076,2.28176
2019-09-09,2.2856,2.28744,2.27217,2.27747
2019-09-10,2.27743,2.29037,2.27548,2.28424
2019-09-11,2.28419,2.28577,2.27287,2.27456
2019-09-12,2.27453,2.29345,2.27082,2.29031
2019-09-13,2.2904,2.30527,2.28588,2.3016
2019-09-16,2.28921,2.29669,2.27395,2.27667
2019-09-17,2.27667,2.28701,2.27283,2.28166
2019-09-18,2.28163,2.28413,2.27438,2.27585
2019-09-19,2.27656,2.28949,2.26227,2.28772
2019-09-20,2.28759,2.29218,2.27348,2.28459
2019-09-23,2.28466,2.28572,2.26517,2.26576
2019-09-24,2.26577,2.27436,2.25859,2.26732
2019-09-25,2.26737,2.27001,2.25902,2.2631
2019-09-26,2.26326,2.26808,2.25648,2.26367
2019-09-27,2.26354,2.27163,2.26015,2.26709
2019-09-30,2.26973,2.27367,2.26114,2.27071
2019-10-01,2.27057,2.28309,2.26846,2.27785
2019-10-02,2.27749,2.30122,2.27741,2.29758
2019-10-03,2.29729,2.31473,2.28797,2.3112
2019-10-04,2.3106,2.31604,2.30847,2.31164
2019-10-07,2.31373,2.3194,2.30849,2.31577
2019-10-08,2.31607,2.32713,2.3144,2.32467
2019-10-09,2.32437,2.33395,2.32158,2.33027
